Date,Symbol,Open,High,Low,Close,Volume
11/30/2022 19:58,^BTCUSD,"17,119.98","17,119.98","17,115.90","17,115.90",20
11/30/2022 19:59,^BTCUSD,"17,116.47","17,116.47","17,113.42","17,115.42",20
11/30/2022 20:00,^BTCUSD,"17,115.42","17,122.29","17,115.27","17,120.88",20
11/30/2022 20:01,^BTCUSD,"17,121.90","17,124.83","17,120.51","17,122.60",21
11/30/2022 20:02,^BTCUSD,"17,122.27","17,127.30","17,121.32","17,126.48",23
11/30/2022 20:03,^BTCUSD,"17,126.05","17,127.98","17,125.40","17,126.57",21
11/30/2022 20:04,^BTCUSD,"17,127.30","17,129.95","17,127.25","17,129.81",17
11/30/2022 20:05,^BTCUSD,"17,129.81","17,130.09","17,126.62","17,126.62",15
11/30/2022 20:06,^BTCUSD,"17,126.91","17,128.73","17,126.91","17,127.77",16
11/30/2022 20:07,^BTCUSD,"17,128.74","17,136.13","17,128.74","17,136.13",12
11/30/2022 20:08,^BTCUSD,"17,136.55","17,136.79","17,134.54","17,134.56",21
11/30/2022 20:09,^BTCUSD,"17,134.56","17,138.57","17,134.56","17,138.48",19
11/30/2022 20:10,^BTCUSD,"17,138.30","17,141.27","17,137.64","17,138.36",19
11/30/2022 20:11,^BTCUSD,"17,138.63","17,139.24","17,137.04","17,137.90",17
11/30/2022 20:12,^BTCUSD,"17,135.54","17,135.85","17,134.34","17,135.85",15
11/30/2022 20:13,^BTCUSD,"17,135.29","17,135.77","17,134.20","17,134.54",16
11/30/2022 20:14,^BTCUSD,"17,134.68","17,135.50","17,134.57","17,135.47",12
11/30/2022 20:15,^BTCUSD,"17,135.47","17,136.87","17,131.62","17,131.64",16
11/30/2022 20:16,^BTCUSD,"17,132.01","17,132.01","17,129.43","17,129.43",15
11/30/2022 20:17,^BTCUSD,"17,128.74","17,130.95","17,127.85","17,130.95",20
11/30/2022 20:18,^BTCUSD,"17,130.95","17,130.95","17,129.42","17,129.43",13
11/30/2022 20:19,^BTCUSD,"17,129.43","17,130.63","17,127.47","17,130.63",18
11/30/2022 20:20,^BTCUSD,"17,127.54","17,127.54","17,125.18","17,125.18",17
11/30/2022 20:21,^BTCUSD,"17,125.18","17,125.39","17,120.63","17,120.63",12
11/30/2022 20:22,^BTCUSD,"17,120.20","17,120.22","17,111.29","17,111.61",14
11/30/2022 20:23,^BTCUSD,"17,114.05","17,114.82","17,113.37","17,113.95",14
11/30/2022 20:24,^BTCUSD,"17,114.09","17,114.97","17,113.36","17,114.43",16
11/30/2022 20:25,^BTCUSD,"17,114.49","17,116.54","17,114.49","17,114.66",14
11/30/2022 20:26,^BTCUSD,"17,114.66","17,114.66","17,113.49","17,114.11",14
11/30/2022 20:27,^BTCUSD,"17,114.18","17,117.36","17,113.74","17,116.98",13
11/30/2022 20:28,^BTCUSD,"17,116.41","17,116.51","17,115.28","17,116.38",13
11/30/2022 20:29,^BTCUSD,"17,116.36","17,116.72","17,114.67","17,116.05",19
11/30/2022 20:30,^BTCUSD,"17,115.83","17,118.66","17,115.83","17,117.11",18
11/30/2022 20:31,^BTCUSD,"17,118.05","17,118.05","17,115.71","17,115.71",15
11/30/2022 20:32,^BTCUSD,"17,114.99","17,114.99","17,111.05","17,111.05",13
11/30/2022 20:33,^BTCUSD,"17,111.05","17,111.05","17,101.20","17,101.44",14
11/30/2022 20:34,^BTCUSD,"17,101.47","17,101.63","17,100.11","17,100.11",11
11/30/2022 20:35,^BTCUSD,"17,099.58","17,100.88","17,096.77","17,099.40",22
11/30/2022 20:36,^BTCUSD,"17,099.62","17,106.34","17,099.51","17,106.34",19
11/30/2022 20:37,^BTCUSD,"17,106.46","17,106.90","17,101.77","17,103.59",21
11/30/2022 20:38,^BTCUSD,"17,103.36","17,106.16","17,102.89","17,105.83",23
11/30/2022 20:39,^BTCUSD,"17,103.08","17,107.20","17,103.08","17,104.27",17
11/30/2022 20:40,^BTCUSD,"17,104.27","17,104.92","17,102.27","17,103.88",17
11/30/2022 20:41,^BTCUSD,"17,104.16","17,107.63","17,104.16","17,104.91",22
11/30/2022 20:42,^BTCUSD,"17,104.91","17,104.95","17,103.15","17,104.84",18
11/30/2022 20:43,^BTCUSD,"17,104.84","17,109.58","17,104.10","17,109.58",23
11/30/2022 20:44,^BTCUSD,"17,109.57","17,116.01","17,109.57","17,115.90",22
11/30/2022 20:45,^BTCUSD,"17,115.02","17,116.69","17,113.95","17,115.34",16
11/30/2022 20:46,^BTCUSD,"17,116.89","17,117.01","17,114.45","17,117.01",20
11/30/2022 20:47,^BTCUSD,"17,117.01","17,124.89","17,117.01","17,124.89",18
11/30/2022 20:48,^BTCUSD,"17,125.02","17,126.78","17,124.77","17,126.78",19
11/30/2022 20:49,^BTCUSD,"17,126.81","17,132.06","17,126.81","17,128.30",23
11/30/2022 20:50,^BTCUSD,"17,126.36","17,126.96","17,123.69","17,124.54",17
11/30/2022 20:51,^BTCUSD,"17,124.54","17,124.75","17,123.49","17,124.11",17
11/30/2022 20:52,^BTCUSD,"17,124.02","17,124.52","17,121.12","17,124.52",14
11/30/2022 20:53,^BTCUSD,"17,124.50","17,124.50","17,121.89","17,122.36",17
11/30/2022 20:54,^BTCUSD,"17,122.54","17,124.79","17,122.06","17,124.54",16
11/30/2022 20:55,^BTCUSD,"17,123.12","17,125.95","17,123.05","17,123.35",15
11/30/2022 20:56,^BTCUSD,"17,123.74","17,123.75","17,120.39","17,120.86",16
11/30/2022 20:57,^BTCUSD,"17,120.84","17,124.34","17,118.91","17,123.78",19
11/30/2022 20:58,^BTCUSD,"17,123.95","17,127.08","17,123.94","17,124.73",17
11/30/2022 20:59,^BTCUSD,"17,125.73","17,126.07","17,124.90","17,125.42",25
11/30/2022 21:00,^BTCUSD,"17,125.42","17,125.42","17,123.66","17,124.98",12
11/30/2022 21:01,^BTCUSD,"17,124.17","17,127.72","17,123.33","17,127.12",18
11/30/2022 21:02,^BTCUSD,"17,127.12","17,127.25","17,123.95","17,124.22",17
11/30/2022 21:03,^BTCUSD,"17,124.53","17,127.11","17,124.53","17,126.48",16
11/30/2022 21:04,^BTCUSD,"17,127.92","17,128.03","17,124.76","17,124.76",18
11/30/2022 21:05,^BTCUSD,"17,124.76","17,130.40","17,124.61","17,130.30",16
11/30/2022 21:06,^BTCUSD,"17,130.41","17,137.12","17,130.41","17,137.12",14
11/30/2022 21:07,^BTCUSD,"17,130.25","17,133.10","17,130.21","17,133.10",11
11/30/2022 21:08,^BTCUSD,"17,134.45","17,138.39","17,134.45","17,137.57",18
11/30/2022 21:09,^BTCUSD,"17,137.50","17,137.50","17,133.48","17,135.32",18
11/30/2022 21:10,^BTCUSD,"17,135.24","17,137.84","17,134.38","17,137.84",15
11/30/2022 21:11,^BTCUSD,"17,137.87","17,139.41","17,137.59","17,138.74",12
11/30/2022 21:12,^BTCUSD,"17,136.58","17,136.64","17,135.00","17,135.96",15
11/30/2022 21:13,^BTCUSD,"17,135.52","17,139.79","17,134.52","17,139.68",18
11/30/2022 21:14,^BTCUSD,"17,140.97","17,143.93","17,140.37","17,140.87",15
11/30/2022 21:15,^BTCUSD,"17,140.87","17,142.23","17,139.61","17,142.23",7
11/30/2022 21:16,^BTCUSD,"17,142.40","17,147.01","17,142.40","17,144.65",17
11/30/2022 21:17,^BTCUSD,"17,144.84","17,144.84","17,140.18","17,144.08",21
11/30/2022 21:18,^BTCUSD,"17,143.48","17,151.75","17,143.48","17,150.54",20
11/30/2022 21:19,^BTCUSD,"17,149.24","17,163.12","17,149.24","17,162.60",20
11/30/2022 21:20,^BTCUSD,"17,162.27","17,162.86","17,158.20","17,158.57",15
11/30/2022 21:21,^BTCUSD,"17,158.79","17,160.75","17,158.49","17,160.69",13
11/30/2022 21:22,^BTCUSD,"17,158.63","17,163.10","17,157.86","17,163.10",18
11/30/2022 21:23,^BTCUSD,"17,162.98","17,162.98","17,158.84","17,161.30",22
11/30/2022 21:24,^BTCUSD,"17,159.37","17,160.91","17,156.39","17,158.09",20
11/30/2022 21:25,^BTCUSD,"17,157.96","17,159.66","17,154.21","17,154.80",19
11/30/2022 21:26,^BTCUSD,"17,155.71","17,156.20","17,149.82","17,149.82",19
11/30/2022 21:27,^BTCUSD,"17,151.82","17,152.52","17,148.30","17,148.46",23
11/30/2022 21:28,^BTCUSD,"17,148.46","17,155.09","17,148.46","17,153.91",17
11/30/2022 21:29,^BTCUSD,"17,154.03","17,155.17","17,152.49","17,155.11",19
11/30/2022 21:30,^BTCUSD,"17,155.19","17,155.81","17,153.16","17,153.66",18
11/30/2022 21:31,^BTCUSD,"17,153.66","17,155.26","17,153.09","17,155.18",21
11/30/2022 21:32,^BTCUSD,"17,155.38","17,155.39","17,154.01","17,155.16",21
11/30/2022 21:33,^BTCUSD,"17,154.90","17,155.06","17,150.48","17,151.80",18
11/30/2022 21:34,^BTCUSD,"17,151.77","17,153.90","17,151.77","17,153.03",23
11/30/2022 21:35,^BTCUSD,"17,154.01","17,155.63","17,153.05","17,155.30",20
11/30/2022 21:36,^BTCUSD,"17,154.75","17,154.75","17,149.86","17,150.43",21
11/30/2022 21:37,^BTCUSD,"17,150.71","17,152.41","17,150.25","17,151.84",26
11/30/2022 21:38,^BTCUSD,"17,151.29","17,152.00","17,147.17","17,147.22",22
11/30/2022 21:39,^BTCUSD,"17,147.23","17,147.32","17,144.78","17,146.37",15
11/30/2022 21:40,^BTCUSD,"17,146.37","17,147.01","17,144.52","17,144.96",18
11/30/2022 21:41,^BTCUSD,"17,144.96","17,145.06","17,142.33","17,142.93",17
11/30/2022 21:42,^BTCUSD,"17,142.93","17,146.23","17,142.93","17,145.72",17
11/30/2022 21:43,^BTCUSD,"17,145.84","17,147.40","17,144.83","17,146.85",22
11/30/2022 21:44,^BTCUSD,"17,146.43","17,147.39","17,145.97","17,146.87",16
11/30/2022 21:45,^BTCUSD,"17,147.09","17,149.39","17,146.25","17,149.39",19
11/30/2022 21:46,^BTCUSD,"17,149.30","17,151.51","17,148.90","17,150.61",20
11/30/2022 21:47,^BTCUSD,"17,151.61","17,155.01","17,149.88","17,149.88",22
11/30/2022 21:48,^BTCUSD,"17,150.01","17,150.01","17,145.40","17,145.66",21
11/30/2022 21:49,^BTCUSD,"17,146.16","17,146.17","17,143.87","17,144.19",16
11/30/2022 21:50,^BTCUSD,"17,144.94","17,144.94","17,142.20","17,143.59",21
11/30/2022 21:51,^BTCUSD,"17,144.80","17,149.31","17,144.65","17,149.01",22
11/30/2022 21:52,^BTCUSD,"17,149.17","17,153.95","17,148.09","17,152.82",19
11/30/2022 21:53,^BTCUSD,"17,153.06","17,154.02","17,152.46","17,152.46",10
11/30/2022 21:54,^BTCUSD,"17,152.09","17,152.09","17,148.54","17,149.93",18
11/30/2022 21:55,^BTCUSD,"17,150.47","17,150.68","17,149.48","17,150.68",16
11/30/2022 21:56,^BTCUSD,"17,149.90","17,151.18","17,149.30","17,150.23",14
11/30/2022 21:57,^BTCUSD,"17,151.42","17,152.03","17,150.43","17,150.65",16
11/30/2022 21:58,^BTCUSD,"17,150.62","17,150.62","17,146.50","17,146.83",13
11/30/2022 21:59,^BTCUSD,"17,146.83","17,147.93","17,143.34","17,147.93",19
11/30/2022 22:00,^BTCUSD,"17,147.65","17,147.65","17,146.28","17,146.28",16
11/30/2022 22:01,^BTCUSD,"17,148.09","17,148.09","17,143.96","17,143.96",14
11/30/2022 22:02,^BTCUSD,"17,143.67","17,145.09","17,143.66","17,144.17",16
11/30/2022 22:03,^BTCUSD,"17,145.27","17,145.29","17,143.55","17,143.55",18
11/30/2022 22:04,^BTCUSD,"17,143.00","17,146.41","17,136.84","17,146.15",15
11/30/2022 22:05,^BTCUSD,"17,147.54","17,161.98","17,146.93","17,161.37",12
11/30/2022 22:06,^BTCUSD,"17,161.37","17,162.41","17,159.11","17,160.18",17
11/30/2022 22:07,^BTCUSD,"17,160.17","17,160.17","17,157.09","17,157.68",16
11/30/2022 22:08,^BTCUSD,"17,158.94","17,160.80","17,158.68","17,160.61",19
11/30/2022 22:09,^BTCUSD,"17,160.61","17,164.29","17,158.26","17,163.26",16
11/30/2022 22:10,^BTCUSD,"17,163.26","17,164.38","17,161.04","17,162.35",19
11/30/2022 22:11,^BTCUSD,"17,162.34","17,162.34","17,158.72","17,161.19",14
11/30/2022 22:12,^BTCUSD,"17,161.19","17,161.19","17,158.08","17,160.08",17
11/30/2022 22:13,^BTCUSD,"17,159.74","17,161.29","17,159.65","17,160.71",13
11/30/2022 22:14,^BTCUSD,"17,161.31","17,161.57","17,160.12","17,160.22",14
11/30/2022 22:15,^BTCUSD,"17,160.94","17,161.46","17,156.87","17,156.87",20
11/30/2022 22:16,^BTCUSD,"17,156.58","17,156.97","17,155.41","17,155.41",16
11/30/2022 22:17,^BTCUSD,"17,155.55","17,157.84","17,154.80","17,157.23",18
11/30/2022 22:18,^BTCUSD,"17,156.85","17,156.85","17,151.85","17,152.75",15
11/30/2022 22:19,^BTCUSD,"17,152.61","17,153.11","17,149.16","17,149.61",17
11/30/2022 22:20,^BTCUSD,"17,149.92","17,150.12","17,147.07","17,147.16",16
11/30/2022 22:21,^BTCUSD,"17,147.34","17,151.23","17,147.34","17,151.23",16
11/30/2022 22:22,^BTCUSD,"17,150.90","17,150.90","17,147.02","17,147.40",17
11/30/2022 22:23,^BTCUSD,"17,147.40","17,148.35","17,146.67","17,147.88",13
11/30/2022 22:24,^BTCUSD,"17,148.15","17,148.24","17,145.18","17,147.86",22
11/30/2022 22:25,^BTCUSD,"17,147.10","17,149.99","17,145.84","17,149.99",17
11/30/2022 22:26,^BTCUSD,"17,149.38","17,152.48","17,149.27","17,152.48",18
11/30/2022 22:27,^BTCUSD,"17,152.83","17,156.38","17,151.86","17,156.10",21
11/30/2022 22:28,^BTCUSD,"17,156.20","17,156.36","17,154.03","17,155.40",13
11/30/2022 22:29,^BTCUSD,"17,154.21","17,159.50","17,153.58","17,159.50",22
11/30/2022 22:30,^BTCUSD,"17,159.59","17,162.35","17,159.59","17,162.21",19
11/30/2022 22:31,^BTCUSD,"17,161.98","17,161.98","17,159.91","17,159.91",16
11/30/2022 22:32,^BTCUSD,"17,159.68","17,159.68","17,156.61","17,158.17",16
11/30/2022 22:33,^BTCUSD,"17,158.17","17,160.80","17,157.82","17,158.96",23
11/30/2022 22:34,^BTCUSD,"17,160.17","17,160.19","17,156.20","17,157.55",17
11/30/2022 22:35,^BTCUSD,"17,156.47","17,156.47","17,148.85","17,149.35",18
11/30/2022 22:36,^BTCUSD,"17,148.88","17,149.50","17,147.47","17,149.37",14
11/30/2022 22:37,^BTCUSD,"17,148.81","17,150.20","17,146.61","17,146.80",22
11/30/2022 22:38,^BTCUSD,"17,146.80","17,146.80","17,142.85","17,143.08",19
11/30/2022 22:39,^BTCUSD,"17,140.34","17,141.83","17,139.86","17,141.71",20
11/30/2022 22:40,^BTCUSD,"17,141.69","17,141.69","17,139.87","17,140.13",12
11/30/2022 22:41,^BTCUSD,"17,140.40","17,146.70","17,140.40","17,145.68",18
11/30/2022 22:42,^BTCUSD,"17,146.36","17,146.42","17,145.31","17,145.89",20
11/30/2022 22:43,^BTCUSD,"17,146.16","17,149.82","17,144.22","17,146.86",21
11/30/2022 22:44,^BTCUSD,"17,147.60","17,147.85","17,145.75","17,146.32",17
11/30/2022 22:45,^BTCUSD,"17,145.66","17,148.47","17,145.66","17,147.30",13
11/30/2022 22:46,^BTCUSD,"17,147.20","17,151.86","17,146.49","17,151.86",22
11/30/2022 22:47,^BTCUSD,"17,151.37","17,151.84","17,149.57","17,151.58",17
11/30/2022 22:48,^BTCUSD,"17,151.12","17,151.12","17,146.91","17,147.55",19
11/30/2022 22:49,^BTCUSD,"17,147.70","17,147.74","17,144.60","17,146.42",12
11/30/2022 22:50,^BTCUSD,"17,146.42","17,146.65","17,143.38","17,143.38",20
11/30/2022 22:51,^BTCUSD,"17,142.51","17,142.66","17,139.14","17,139.69",17
11/30/2022 22:52,^BTCUSD,"17,140.33","17,140.65","17,139.68","17,140.65",13
11/30/2022 22:53,^BTCUSD,"17,140.58","17,143.12","17,138.55","17,142.40",18
11/30/2022 22:54,^BTCUSD,"17,143.16","17,145.00","17,140.27","17,140.27",18
11/30/2022 22:55,^BTCUSD,"17,140.30","17,140.86","17,136.86","17,139.91",14
11/30/2022 22:56,^BTCUSD,"17,139.91","17,142.94","17,139.06","17,140.11",14
11/30/2022 22:57,^BTCUSD,"17,140.11","17,140.54","17,138.08","17,138.50",19
11/30/2022 22:58,^BTCUSD,"17,139.43","17,142.03","17,138.57","17,139.01",17
11/30/2022 22:59,^BTCUSD,"17,140.11","17,140.11","17,137.95","17,138.53",17
11/30/2022 23:00,^BTCUSD,"17,139.44","17,141.23","17,137.32","17,138.63",18
11/30/2022 23:01,^BTCUSD,"17,138.20","17,140.72","17,135.48","17,140.72",14
11/30/2022 23:02,^BTCUSD,"17,143.20","17,143.20","17,139.69","17,140.55",16
