Date,Symbol,Open,High,Low,Close,Volume
12/5/2022 12:50,SNOW,137.84,138.07,137.8,138.07,20982
12/5/2022 12:51,SNOW,138.02,138.13,137.86,137.87,21821
12/5/2022 12:52,SNOW,137.84,137.87,137.6,137.7,17560
12/5/2022 12:53,SNOW,137.69,137.87,137.64,137.83,19572
12/5/2022 12:54,SNOW,137.8,137.85,137.71,137.76,11408
12/5/2022 12:55,SNOW,137.76,137.99,137.38,137.53,41219
12/5/2022 12:56,SNOW,137.48,137.61,137.25,137.36,30423
12/5/2022 12:57,SNOW,137.35,137.65,137.35,137.55,11473
12/5/2022 12:58,SNOW,137.55,137.56,137.43,137.44,15818
12/5/2022 12:59,SNOW,137.45,137.62,137.42,137.56,10412
12/5/2022 13:00,SNOW,137.54,137.55,137.16,137.42,22226
12/5/2022 13:01,SNOW,137.37,137.38,137,137.13,22813
12/5/2022 13:02,SNOW,137.13,137.13,136.46,136.46,35900
12/5/2022 13:03,SNOW,136.46,136.94,136.46,136.87,30162
12/5/2022 13:04,SNOW,136.9,137.01,136.8,136.93,13091
12/5/2022 13:05,SNOW,136.93,137.05,136.8,137.03,8850
12/5/2022 13:06,SNOW,137.06,137.21,137.03,137.15,17521
12/5/2022 13:07,SNOW,137.21,137.43,137.08,137.23,13488
12/5/2022 13:08,SNOW,137.22,137.33,137.05,137.11,29887
12/5/2022 13:09,SNOW,137.08,137.45,137.08,137.45,14724
12/5/2022 13:10,SNOW,137.4,137.57,137.35,137.51,22234
12/5/2022 13:11,SNOW,137.51,137.65,137.35,137.41,15396
12/5/2022 13:12,SNOW,137.36,137.38,137.2,137.2,6059
12/5/2022 13:13,SNOW,137.16,137.39,137.13,137.33,8518
12/5/2022 13:14,SNOW,137.39,137.54,137.39,137.43,5512
12/5/2022 13:15,SNOW,137.37,137.51,137.31,137.45,8266
12/5/2022 13:16,SNOW,137.52,137.95,137.47,137.79,18670
12/5/2022 13:17,SNOW,137.8,137.82,137.62,137.67,15304
12/5/2022 13:18,SNOW,137.67,137.69,137.57,137.65,11814
12/5/2022 13:19,SNOW,137.67,137.71,137.47,137.52,19066
12/5/2022 13:20,SNOW,137.5,137.53,137.04,137.06,11099
12/5/2022 13:21,SNOW,137,137.25,136.95,137.25,15640
12/5/2022 13:22,SNOW,137.24,137.25,137,137.01,17893
12/5/2022 13:23,SNOW,136.95,137.08,136.9,136.98,12588
12/5/2022 13:24,SNOW,136.94,137.02,136.94,136.99,5450
12/5/2022 13:25,SNOW,136.99,137.3,136.94,137.18,13572
12/5/2022 13:26,SNOW,137.18,137.18,136.97,136.98,10840
12/5/2022 13:27,SNOW,136.92,137.24,136.92,137.04,11668
12/5/2022 13:28,SNOW,136.97,137.19,136.89,137.19,12386
12/5/2022 13:29,SNOW,137.19,137.19,137.07,137.1,4115
12/5/2022 13:30,SNOW,137.09,137.39,137.04,137.35,46068
12/5/2022 13:31,SNOW,137.31,137.46,137.28,137.3,25167
12/5/2022 13:32,SNOW,137.3,137.5,137.25,137.25,15466
12/5/2022 13:33,SNOW,137.21,137.38,137.2,137.32,17007
12/5/2022 13:34,SNOW,137.31,137.34,137.02,137.13,14010
12/5/2022 13:35,SNOW,137.12,137.17,137.06,137.15,23994
12/5/2022 13:36,SNOW,137.13,137.38,137.12,137.34,10005
12/5/2022 13:37,SNOW,137.38,137.44,137.35,137.41,7536
12/5/2022 13:38,SNOW,137.41,137.58,137.39,137.46,10541
12/5/2022 13:39,SNOW,137.43,137.62,137.43,137.51,22431
12/5/2022 13:40,SNOW,137.53,137.6,137.41,137.57,16577
12/5/2022 13:41,SNOW,137.57,137.6,137.39,137.43,18009
12/5/2022 13:42,SNOW,137.47,137.59,137.42,137.45,8431
12/5/2022 13:43,SNOW,137.45,137.48,137.2,137.21,13345
12/5/2022 13:44,SNOW,137.18,137.25,137.11,137.17,9584
12/5/2022 13:45,SNOW,137.16,137.28,137.04,137.11,12382
12/5/2022 13:46,SNOW,137.09,137.12,136.96,137.03,41464
12/5/2022 13:47,SNOW,137.01,137.03,136.83,136.89,11476
12/5/2022 13:48,SNOW,136.89,136.91,136.78,136.89,13692
12/5/2022 13:49,SNOW,136.86,136.92,136.72,136.74,11197
12/5/2022 13:50,SNOW,136.76,136.8,136.32,136.39,22372
12/5/2022 13:51,SNOW,136.45,136.59,136.45,136.55,10955
12/5/2022 13:52,SNOW,136.54,136.54,136.36,136.43,19038
12/5/2022 13:53,SNOW,136.38,136.47,136.35,136.38,9760
12/5/2022 13:54,SNOW,136.39,136.42,136.14,136.16,15584
12/5/2022 13:55,SNOW,136.19,136.23,136.03,136.09,8701
12/5/2022 13:56,SNOW,136.09,136.09,135.88,135.91,17428
12/5/2022 13:57,SNOW,135.93,135.96,135.63,135.72,26008
12/5/2022 13:58,SNOW,135.73,135.75,135.51,135.65,25390
12/5/2022 13:59,SNOW,135.67,135.74,135.53,135.61,14779
12/5/2022 14:00,SNOW,135.64,135.78,135.57,135.66,26974
12/5/2022 14:01,SNOW,135.66,135.76,135.61,135.7,19122
12/5/2022 14:02,SNOW,135.78,135.94,135.67,135.67,23989
12/5/2022 14:03,SNOW,135.67,136.09,135.67,136.09,26773
12/5/2022 14:04,SNOW,136.04,136.12,135.87,135.93,11865
12/5/2022 14:05,SNOW,135.93,135.98,135.9,135.93,15192
12/5/2022 14:06,SNOW,135.9,136.03,135.8,135.97,16191
12/5/2022 14:07,SNOW,135.92,135.97,135.86,135.9,9012
12/5/2022 14:08,SNOW,135.88,135.96,135.75,135.75,8715
12/5/2022 14:09,SNOW,135.75,135.94,135.74,135.9,7106
12/5/2022 14:10,SNOW,135.8,135.96,135.78,135.94,10074
12/5/2022 14:11,SNOW,135.91,136.12,135.87,136.09,5939
12/5/2022 14:12,SNOW,136.11,136.19,136.07,136.13,5436
12/5/2022 14:13,SNOW,136.12,136.36,136.1,136.34,10818
12/5/2022 14:14,SNOW,136.37,136.59,136.37,136.47,13794
12/5/2022 14:15,SNOW,136.43,136.49,136.3,136.38,4283
12/5/2022 14:16,SNOW,136.34,136.54,136.33,136.53,3509
12/5/2022 14:17,SNOW,136.45,136.66,136.43,136.51,18275
12/5/2022 14:18,SNOW,136.5,136.67,136.46,136.5,13591
12/5/2022 14:19,SNOW,136.52,136.59,136.44,136.5,14888
12/5/2022 14:20,SNOW,136.46,136.54,136.42,136.45,14608
12/5/2022 14:21,SNOW,136.44,136.48,136.24,136.36,12693
12/5/2022 14:22,SNOW,136.34,136.42,136.27,136.34,4365
12/5/2022 14:23,SNOW,136.36,136.41,136.3,136.38,4393
12/5/2022 14:24,SNOW,136.44,136.72,136.44,136.71,15683
12/5/2022 14:25,SNOW,136.64,136.79,136.5,136.76,12969
12/5/2022 14:26,SNOW,136.78,136.84,136.61,136.84,14275
12/5/2022 14:27,SNOW,136.81,136.88,136.73,136.78,7914
12/5/2022 14:28,SNOW,136.77,136.79,136.62,136.7,12539
12/5/2022 14:29,SNOW,136.71,136.71,136.5,136.55,21253
12/5/2022 14:30,SNOW,136.54,136.61,136.3,136.38,16607
12/5/2022 14:31,SNOW,136.38,136.4,136.25,136.25,14985
12/5/2022 14:32,SNOW,136.29,136.43,136.29,136.38,5180
12/5/2022 14:33,SNOW,136.33,136.34,136.16,136.25,7422
12/5/2022 14:34,SNOW,136.26,136.26,135.9,135.96,25322
12/5/2022 14:35,SNOW,135.99,136.29,135.95,136.24,10022
12/5/2022 14:36,SNOW,136.28,136.4,136.23,136.33,8493
12/5/2022 14:37,SNOW,136.29,136.69,136.29,136.69,8613
12/5/2022 14:38,SNOW,136.68,136.84,136.6,136.82,15290
12/5/2022 14:39,SNOW,136.83,136.97,136.82,136.86,9885
12/5/2022 14:40,SNOW,136.86,137.12,136.8,136.91,14038
12/5/2022 14:41,SNOW,136.85,136.95,136.72,136.72,5563
12/5/2022 14:42,SNOW,136.72,137.08,136.72,137.04,14830
12/5/2022 14:43,SNOW,137.04,137.47,137.04,137.39,14349
12/5/2022 14:44,SNOW,137.42,137.59,137.34,137.34,14510
12/5/2022 14:45,SNOW,137.34,137.35,137.22,137.22,13918
12/5/2022 14:46,SNOW,137.2,137.26,137.01,137.07,19005
12/5/2022 14:47,SNOW,137.05,137.18,137,137.07,20357
12/5/2022 14:48,SNOW,137.08,137.15,136.91,137.07,17640
12/5/2022 14:49,SNOW,137.06,137.17,136.95,137.07,15079
12/5/2022 14:50,SNOW,137.11,137.39,137.11,137.32,10378
12/5/2022 14:51,SNOW,137.33,137.33,137.11,137.31,6053
12/5/2022 14:52,SNOW,137.26,137.3,137.13,137.17,4299
12/5/2022 14:53,SNOW,137.14,137.22,137.01,137.08,15031
12/5/2022 14:54,SNOW,137.04,137.25,137.03,137.17,13859
12/5/2022 14:55,SNOW,137.14,137.16,136.83,136.89,16167
12/5/2022 14:56,SNOW,136.92,137.26,136.92,137.25,14642
12/5/2022 14:57,SNOW,137.29,137.41,137.23,137.36,10485
12/5/2022 14:58,SNOW,137.33,137.38,137.01,137.04,13125
12/5/2022 14:59,SNOW,137.08,137.24,137.06,137.23,9915
12/5/2022 15:00,SNOW,137.21,137.28,137.15,137.15,11956
12/5/2022 15:01,SNOW,137.05,137.07,136.9,136.92,13720
12/5/2022 15:02,SNOW,136.87,136.9,136.66,136.77,21773
12/5/2022 15:03,SNOW,136.73,136.85,136.59,136.82,13927
12/5/2022 15:04,SNOW,136.82,136.86,136.65,136.65,11857
12/5/2022 15:05,SNOW,136.68,136.72,136.57,136.64,15658
12/5/2022 15:06,SNOW,136.64,136.7,136.57,136.65,17374
12/5/2022 15:07,SNOW,136.62,136.82,136.62,136.77,13350
12/5/2022 15:08,SNOW,136.82,136.97,136.77,136.94,7972
12/5/2022 15:09,SNOW,136.93,136.93,136.73,136.73,5332
12/5/2022 15:10,SNOW,136.71,136.71,136.43,136.54,26973
12/5/2022 15:11,SNOW,136.51,136.57,136.17,136.17,13087
12/5/2022 15:12,SNOW,136.17,136.34,136.12,136.32,10908
12/5/2022 15:13,SNOW,136.3,136.43,136.26,136.34,8238
12/5/2022 15:14,SNOW,136.32,136.39,136.29,136.3,9957
12/5/2022 15:15,SNOW,136.31,136.55,136.31,136.4,24866
12/5/2022 15:16,SNOW,136.33,136.33,135.86,135.92,25174
12/5/2022 15:17,SNOW,135.94,135.96,135.82,135.91,11286
12/5/2022 15:18,SNOW,135.91,135.95,135.53,135.6,40098
12/5/2022 15:19,SNOW,135.59,135.81,135.57,135.75,21012
12/5/2022 15:20,SNOW,135.73,135.85,135.6,135.81,29266
12/5/2022 15:21,SNOW,135.85,135.86,135.75,135.81,10754
12/5/2022 15:22,SNOW,135.83,135.83,135.7,135.78,13578
12/5/2022 15:23,SNOW,135.78,135.95,135.75,135.92,17010
12/5/2022 15:24,SNOW,135.92,135.92,135.77,135.87,6565
12/5/2022 15:25,SNOW,135.87,135.92,135.66,135.7,24401
12/5/2022 15:26,SNOW,135.73,135.81,135.7,135.8,12547
12/5/2022 15:27,SNOW,135.82,136.2,135.78,136.18,21727
12/5/2022 15:28,SNOW,136.18,136.18,135.9,135.96,13667
12/5/2022 15:29,SNOW,135.92,136,135.81,135.89,16784
12/5/2022 15:30,SNOW,135.86,135.94,135.83,135.86,10677
12/5/2022 15:31,SNOW,135.9,136.23,135.84,136.21,13793
12/5/2022 15:32,SNOW,136.18,136.41,136.17,136.31,18588
12/5/2022 15:33,SNOW,136.31,136.31,136.19,136.27,16958
12/5/2022 15:34,SNOW,136.26,136.53,136.21,136.43,18919
12/5/2022 15:35,SNOW,136.41,136.57,136.37,136.44,20574
12/5/2022 15:36,SNOW,136.46,136.57,136.41,136.5,18329
12/5/2022 15:37,SNOW,136.47,136.57,136.29,136.47,26741
12/5/2022 15:38,SNOW,136.45,136.45,136.16,136.18,23531
12/5/2022 15:39,SNOW,136.2,136.2,135.94,136.02,16136
12/5/2022 15:40,SNOW,136.05,136.06,135.91,136,21495
12/5/2022 15:41,SNOW,135.97,135.97,135.79,135.81,11744
12/5/2022 15:42,SNOW,135.79,135.88,135.66,135.77,19187
12/5/2022 15:43,SNOW,135.75,135.93,135.74,135.76,19076
12/5/2022 15:44,SNOW,135.73,135.75,135.65,135.69,22614
12/5/2022 15:45,SNOW,135.66,135.81,135.65,135.74,39155
12/5/2022 15:46,SNOW,135.72,135.83,135.66,135.83,24955
12/5/2022 15:47,SNOW,135.82,136.12,135.81,136.05,19742
12/5/2022 15:48,SNOW,136.04,136.07,135.96,136.02,30499
12/5/2022 15:49,SNOW,136,136.08,135.93,136.03,40979
12/5/2022 15:50,SNOW,135.95,136.02,135.85,135.96,51305
12/5/2022 15:51,SNOW,135.96,136.04,135.94,135.97,25679
12/5/2022 15:52,SNOW,135.97,136.01,135.8,135.81,21755
12/5/2022 15:53,SNOW,135.8,136.02,135.76,135.98,25375
12/5/2022 15:54,SNOW,135.97,136.13,135.97,136.07,26579
12/5/2022 15:55,SNOW,136.07,136.12,135.85,135.92,35932
12/5/2022 15:56,SNOW,135.96,136.03,135.82,135.86,43918
12/5/2022 15:57,SNOW,135.84,135.99,135.81,135.87,46850
12/5/2022 15:58,SNOW,135.92,135.96,135.74,135.77,67432
12/5/2022 15:59,SNOW,135.75,135.85,135.73,135.74,108374
