Date,Symbol,Open,High,Low,Close,Volume
11/30/2022 18:33,^ETHUSD,"1,291.18","1,291.22","1,289.98","1,289.98",14
11/30/2022 18:34,^ETHUSD,"1,289.83","1,290.23","1,289.42","1,289.93",17
11/30/2022 18:35,^ETHUSD,"1,289.65","1,289.90","1,289.29","1,289.73",19
11/30/2022 18:36,^ETHUSD,"1,290.02","1,290.05","1,289.24","1,289.40",15
11/30/2022 18:37,^ETHUSD,"1,289.41","1,289.71","1,289.41","1,289.65",16
11/30/2022 18:38,^ETHUSD,"1,290.06","1,290.18","1,289.83","1,290.15",18
11/30/2022 18:39,^ETHUSD,"1,289.95","1,290.38","1,289.61","1,289.61",17
11/30/2022 18:40,^ETHUSD,"1,289.65","1,289.86","1,288.92","1,288.96",20
11/30/2022 18:41,^ETHUSD,"1,289.03","1,289.29","1,288.77","1,289.29",14
11/30/2022 18:42,^ETHUSD,"1,289.30","1,289.88","1,289.30","1,289.54",19
11/30/2022 18:43,^ETHUSD,"1,289.51","1,289.51","1,289.05","1,289.13",20
11/30/2022 18:44,^ETHUSD,"1,289.13","1,289.27","1,288.45","1,288.84",15
11/30/2022 18:45,^ETHUSD,"1,288.82","1,289.31","1,288.71","1,288.98",17
11/30/2022 18:46,^ETHUSD,"1,288.98","1,289.79","1,288.98","1,289.60",14
11/30/2022 18:47,^ETHUSD,"1,289.67","1,290.37","1,289.67","1,290.37",17
11/30/2022 18:48,^ETHUSD,"1,290.58","1,291.02","1,290.33","1,290.96",23
11/30/2022 18:49,^ETHUSD,"1,290.97","1,291.17","1,290.05","1,290.05",21
11/30/2022 18:50,^ETHUSD,"1,290.10","1,290.10","1,289.40","1,289.48",22
11/30/2022 18:51,^ETHUSD,"1,289.48","1,289.48","1,288.16","1,288.16",15
11/30/2022 18:52,^ETHUSD,"1,288.43","1,288.43","1,287.61","1,287.92",21
11/30/2022 18:53,^ETHUSD,"1,287.92","1,288.40","1,286.86","1,288.40",16
11/30/2022 18:54,^ETHUSD,"1,288.40","1,288.47","1,288.13","1,288.32",20
11/30/2022 18:55,^ETHUSD,"1,288.36","1,288.98","1,288.36","1,288.64",18
11/30/2022 18:56,^ETHUSD,"1,288.65","1,289.21","1,288.65","1,289.11",20
11/30/2022 18:57,^ETHUSD,"1,289.19","1,289.70","1,289.11","1,289.63",21
11/30/2022 18:58,^ETHUSD,"1,289.73","1,289.82","1,289.46","1,289.46",14
11/30/2022 18:59,^ETHUSD,"1,289.35","1,290.13","1,289.35","1,290.13",18
11/30/2022 19:00,^ETHUSD,"1,289.98","1,290.10","1,289.69","1,289.87",16
11/30/2022 19:01,^ETHUSD,"1,289.88","1,289.88","1,289.00","1,289.14",17
11/30/2022 19:02,^ETHUSD,"1,289.14","1,289.24","1,288.33","1,288.48",20
11/30/2022 19:03,^ETHUSD,"1,288.53","1,288.53","1,287.95","1,288.28",20
11/30/2022 19:04,^ETHUSD,"1,288.32","1,288.77","1,288.30","1,288.70",14
11/30/2022 19:05,^ETHUSD,"1,288.70","1,289.39","1,288.19","1,289.11",17
11/30/2022 19:06,^ETHUSD,"1,289.10","1,290.09","1,289.10","1,289.61",16
11/30/2022 19:07,^ETHUSD,"1,289.88","1,289.88","1,289.26","1,289.40",19
11/30/2022 19:08,^ETHUSD,"1,289.47","1,289.47","1,288.30","1,288.30",23
11/30/2022 19:09,^ETHUSD,"1,288.47","1,288.62","1,288.06","1,288.21",25
11/30/2022 19:10,^ETHUSD,"1,287.91","1,287.91","1,286.93","1,287.33",16
11/30/2022 19:11,^ETHUSD,"1,287.34","1,287.52","1,286.82","1,286.82",17
11/30/2022 19:12,^ETHUSD,"1,286.82","1,287.20","1,286.82","1,287.08",18
11/30/2022 19:13,^ETHUSD,"1,287.15","1,287.57","1,287.03","1,287.57",15
11/30/2022 19:14,^ETHUSD,"1,287.69","1,287.92","1,287.66","1,287.72",19
11/30/2022 19:15,^ETHUSD,"1,287.65","1,287.98","1,287.65","1,287.88",14
11/30/2022 19:16,^ETHUSD,"1,287.88","1,288.25","1,287.33","1,288.09",20
11/30/2022 19:17,^ETHUSD,"1,288.09","1,289.35","1,287.85","1,289.35",15
11/30/2022 19:18,^ETHUSD,"1,289.36","1,289.91","1,289.18","1,289.49",15
11/30/2022 19:19,^ETHUSD,"1,289.49","1,289.59","1,288.64","1,288.83",17
11/30/2022 19:20,^ETHUSD,"1,288.86","1,288.96","1,288.31","1,288.57",17
11/30/2022 19:21,^ETHUSD,"1,288.65","1,288.72","1,288.54","1,288.72",15
11/30/2022 19:22,^ETHUSD,"1,288.60","1,288.65","1,288.48","1,288.52",19
11/30/2022 19:23,^ETHUSD,"1,288.47","1,289.05","1,288.47","1,288.88",12
11/30/2022 19:24,^ETHUSD,"1,288.86","1,288.95","1,288.45","1,288.49",14
11/30/2022 19:25,^ETHUSD,"1,288.39","1,288.39","1,286.61","1,286.61",21
11/30/2022 19:26,^ETHUSD,"1,286.46","1,286.46","1,285.07","1,285.17",16
11/30/2022 19:27,^ETHUSD,"1,285.11","1,285.81","1,285.11","1,285.78",20
11/30/2022 19:28,^ETHUSD,"1,285.78","1,285.78","1,284.74","1,285.58",19
11/30/2022 19:29,^ETHUSD,"1,285.58","1,285.99","1,285.56","1,285.99",22
11/30/2022 19:30,^ETHUSD,"1,286.01","1,286.33","1,286.01","1,286.08",14
11/30/2022 19:31,^ETHUSD,"1,286.08","1,286.08","1,285.72","1,285.75",15
11/30/2022 19:32,^ETHUSD,"1,285.75","1,285.75","1,285.46","1,285.49",20
11/30/2022 19:33,^ETHUSD,"1,285.49","1,286.17","1,285.32","1,286.17",19
11/30/2022 19:34,^ETHUSD,"1,286.17","1,286.62","1,286.17","1,286.57",21
11/30/2022 19:35,^ETHUSD,"1,286.57","1,287.09","1,286.56","1,286.92",19
11/30/2022 19:36,^ETHUSD,"1,286.93","1,286.99","1,286.74","1,286.91",20
11/30/2022 19:37,^ETHUSD,"1,286.91","1,286.91","1,285.96","1,286.66",20
11/30/2022 19:38,^ETHUSD,"1,286.44","1,287.20","1,286.44","1,286.61",21
11/30/2022 19:39,^ETHUSD,"1,286.61","1,286.61","1,285.94","1,286.14",20
11/30/2022 19:40,^ETHUSD,"1,286.21","1,286.44","1,286.11","1,286.17",17
11/30/2022 19:41,^ETHUSD,"1,286.22","1,286.27","1,286.00","1,286.19",20
11/30/2022 19:42,^ETHUSD,"1,286.28","1,286.68","1,286.13","1,286.33",13
11/30/2022 19:43,^ETHUSD,"1,286.41","1,286.65","1,286.36","1,286.60",17
11/30/2022 19:44,^ETHUSD,"1,286.61","1,286.65","1,286.29","1,286.29",14
11/30/2022 19:45,^ETHUSD,"1,286.41","1,286.41","1,286.13","1,286.17",17
11/30/2022 19:46,^ETHUSD,"1,286.17","1,286.31","1,285.88","1,286.29",19
11/30/2022 19:47,^ETHUSD,"1,286.33","1,286.53","1,285.99","1,286.04",18
11/30/2022 19:48,^ETHUSD,"1,286.10","1,286.10","1,285.69","1,285.85",19
11/30/2022 19:49,^ETHUSD,"1,286.41","1,286.75","1,286.37","1,286.42",22
11/30/2022 19:50,^ETHUSD,"1,286.51","1,286.52","1,286.19","1,286.44",17
11/30/2022 19:51,^ETHUSD,"1,286.54","1,286.54","1,286.15","1,286.34",23
11/30/2022 19:52,^ETHUSD,"1,286.34","1,286.76","1,286.33","1,286.53",18
11/30/2022 19:53,^ETHUSD,"1,286.53","1,286.96","1,286.53","1,286.81",20
11/30/2022 19:54,^ETHUSD,"1,286.81","1,286.81","1,286.49","1,286.62",18
11/30/2022 19:55,^ETHUSD,"1,286.51","1,286.51","1,285.73","1,285.74",19
11/30/2022 19:56,^ETHUSD,"1,285.74","1,285.95","1,285.68","1,285.68",15
11/30/2022 19:57,^ETHUSD,"1,285.69","1,285.69","1,285.51","1,285.51",17
11/30/2022 19:58,^ETHUSD,"1,285.58","1,285.58","1,285.24","1,285.24",15
11/30/2022 19:59,^ETHUSD,"1,285.24","1,285.68","1,285.24","1,285.67",14
11/30/2022 20:00,^ETHUSD,"1,285.67","1,285.73","1,285.56","1,285.71",15
11/30/2022 20:01,^ETHUSD,"1,285.71","1,285.71","1,285.18","1,285.27",17
11/30/2022 20:02,^ETHUSD,"1,285.27","1,285.94","1,285.18","1,285.94",15
11/30/2022 20:03,^ETHUSD,"1,285.94","1,286.42","1,285.94","1,286.42",16
11/30/2022 20:04,^ETHUSD,"1,286.31","1,286.49","1,286.31","1,286.39",18
11/30/2022 20:05,^ETHUSD,"1,286.30","1,286.65","1,286.30","1,286.50",18
11/30/2022 20:06,^ETHUSD,"1,286.50","1,286.74","1,286.47","1,286.69",15
11/30/2022 20:07,^ETHUSD,"1,286.74","1,287.20","1,286.74","1,287.12",22
11/30/2022 20:08,^ETHUSD,"1,287.12","1,287.22","1,286.74","1,286.82",17
11/30/2022 20:09,^ETHUSD,"1,286.81","1,287.44","1,286.81","1,287.44",15
11/30/2022 20:10,^ETHUSD,"1,287.78","1,288.40","1,287.77","1,288.37",23
11/30/2022 20:11,^ETHUSD,"1,287.70","1,287.93","1,287.55","1,287.69",19
11/30/2022 20:12,^ETHUSD,"1,287.66","1,287.71","1,287.36","1,287.39",17
11/30/2022 20:13,^ETHUSD,"1,287.51","1,287.57","1,287.33","1,287.57",15
11/30/2022 20:14,^ETHUSD,"1,287.75","1,288.39","1,287.75","1,288.39",19
11/30/2022 20:15,^ETHUSD,"1,288.19","1,288.71","1,288.12","1,288.12",16
11/30/2022 20:16,^ETHUSD,"1,288.12","1,288.12","1,287.80","1,287.92",17
11/30/2022 20:17,^ETHUSD,"1,287.92","1,288.22","1,287.85","1,288.05",23
11/30/2022 20:18,^ETHUSD,"1,288.03","1,288.03","1,287.87","1,287.94",13
11/30/2022 20:19,^ETHUSD,"1,287.87","1,288.50","1,287.69","1,287.93",21
11/30/2022 20:20,^ETHUSD,"1,287.93","1,287.93","1,287.59","1,287.70",15
11/30/2022 20:21,^ETHUSD,"1,287.68","1,287.74","1,287.14","1,287.14",22
11/30/2022 20:22,^ETHUSD,"1,287.11","1,287.11","1,286.17","1,286.17",14
11/30/2022 20:23,^ETHUSD,"1,286.24","1,286.24","1,285.81","1,285.85",18
11/30/2022 20:24,^ETHUSD,"1,285.89","1,286.03","1,285.76","1,286.03",16
11/30/2022 20:25,^ETHUSD,"1,285.81","1,285.82","1,285.53","1,285.53",20
11/30/2022 20:26,^ETHUSD,"1,285.53","1,285.74","1,285.53","1,285.71",14
11/30/2022 20:27,^ETHUSD,"1,285.69","1,286.20","1,285.69","1,285.99",22
11/30/2022 20:28,^ETHUSD,"1,285.99","1,286.02","1,285.65","1,285.65",17
11/30/2022 20:29,^ETHUSD,"1,285.58","1,285.79","1,285.58","1,285.79",18
11/30/2022 20:30,^ETHUSD,"1,285.77","1,285.99","1,285.68","1,285.75",13
11/30/2022 20:31,^ETHUSD,"1,285.75","1,286.28","1,285.32","1,285.38",17
11/30/2022 20:32,^ETHUSD,"1,285.29","1,285.29","1,283.56","1,283.75",20
11/30/2022 20:33,^ETHUSD,"1,283.82","1,283.85","1,282.90","1,283.85",23
11/30/2022 20:34,^ETHUSD,"1,283.88","1,284.51","1,283.88","1,284.06",20
11/30/2022 20:35,^ETHUSD,"1,284.06","1,284.29","1,284.06","1,284.16",10
11/30/2022 20:36,^ETHUSD,"1,284.32","1,284.52","1,284.11","1,284.49",18
11/30/2022 20:37,^ETHUSD,"1,284.38","1,284.56","1,283.92","1,284.56",15
11/30/2022 20:38,^ETHUSD,"1,284.56","1,284.62","1,284.26","1,284.36",14
11/30/2022 20:39,^ETHUSD,"1,283.85","1,284.10","1,283.65","1,283.65",14
11/30/2022 20:40,^ETHUSD,"1,283.71","1,283.88","1,283.56","1,283.87",14
11/30/2022 20:41,^ETHUSD,"1,283.90","1,284.02","1,283.81","1,284.02",18
11/30/2022 20:42,^ETHUSD,"1,284.00","1,284.05","1,283.76","1,283.88",17
11/30/2022 20:43,^ETHUSD,"1,283.95","1,284.61","1,283.95","1,284.20",13
11/30/2022 20:44,^ETHUSD,"1,284.20","1,284.94","1,284.20","1,284.92",15
11/30/2022 20:45,^ETHUSD,"1,284.64","1,285.08","1,284.37","1,284.78",16
11/30/2022 20:46,^ETHUSD,"1,284.78","1,285.20","1,284.78","1,285.20",15
11/30/2022 20:47,^ETHUSD,"1,285.17","1,285.39","1,285.17","1,285.36",16
11/30/2022 20:48,^ETHUSD,"1,285.68","1,286.12","1,285.68","1,286.02",20
11/30/2022 20:49,^ETHUSD,"1,286.17","1,286.54","1,286.13","1,286.27",17
11/30/2022 20:50,^ETHUSD,"1,286.27","1,286.55","1,286.22","1,286.27",12
11/30/2022 20:51,^ETHUSD,"1,286.32","1,286.63","1,286.31","1,286.51",15
11/30/2022 20:52,^ETHUSD,"1,286.23","1,287.15","1,286.13","1,286.78",17
11/30/2022 20:53,^ETHUSD,"1,286.43","1,286.43","1,286.04","1,286.32",22
11/30/2022 20:54,^ETHUSD,"1,286.32","1,286.81","1,286.32","1,286.77",17
11/30/2022 20:55,^ETHUSD,"1,286.59","1,286.63","1,286.31","1,286.49",21
11/30/2022 20:56,^ETHUSD,"1,286.45","1,286.56","1,286.31","1,286.46",17
11/30/2022 20:57,^ETHUSD,"1,286.49","1,287.08","1,286.28","1,286.92",17
11/30/2022 20:58,^ETHUSD,"1,286.87","1,286.97","1,286.75","1,286.75",17
11/30/2022 20:59,^ETHUSD,"1,286.75","1,286.75","1,286.48","1,286.63",18
11/30/2022 21:00,^ETHUSD,"1,286.65","1,286.65","1,286.39","1,286.39",12
11/30/2022 21:01,^ETHUSD,"1,286.39","1,287.24","1,286.39","1,287.04",17
11/30/2022 21:02,^ETHUSD,"1,287.13","1,287.13","1,286.80","1,286.89",14
11/30/2022 21:03,^ETHUSD,"1,286.92","1,287.22","1,286.87","1,287.22",20
11/30/2022 21:04,^ETHUSD,"1,287.25","1,287.39","1,287.14","1,287.14",16
11/30/2022 21:05,^ETHUSD,"1,287.14","1,287.78","1,287.11","1,287.71",16
11/30/2022 21:06,^ETHUSD,"1,287.71","1,289.11","1,287.71","1,289.11",25
11/30/2022 21:07,^ETHUSD,"1,288.25","1,289.53","1,288.13","1,289.35",21
11/30/2022 21:08,^ETHUSD,"1,289.43","1,289.58","1,289.20","1,289.58",18
11/30/2022 21:09,^ETHUSD,"1,289.19","1,289.27","1,288.73","1,289.27",14
11/30/2022 21:10,^ETHUSD,"1,289.43","1,289.57","1,289.14","1,289.56",17
11/30/2022 21:11,^ETHUSD,"1,289.63","1,289.72","1,289.32","1,289.32",17
11/30/2022 21:12,^ETHUSD,"1,289.12","1,289.41","1,288.94","1,289.15",24
11/30/2022 21:13,^ETHUSD,"1,288.92","1,289.40","1,288.92","1,289.28",19
11/30/2022 21:14,^ETHUSD,"1,289.32","1,289.44","1,289.08","1,289.08",18
11/30/2022 21:15,^ETHUSD,"1,289.08","1,289.55","1,289.08","1,289.30",20
11/30/2022 21:16,^ETHUSD,"1,289.34","1,289.73","1,289.34","1,289.57",16
11/30/2022 21:17,^ETHUSD,"1,289.24","1,289.33","1,288.86","1,289.33",21
11/30/2022 21:18,^ETHUSD,"1,289.33","1,290.02","1,289.33","1,289.87",21
11/30/2022 21:19,^ETHUSD,"1,289.73","1,290.66","1,289.67","1,290.42",20
11/30/2022 21:20,^ETHUSD,"1,290.41","1,290.54","1,290.27","1,290.29",17
11/30/2022 21:21,^ETHUSD,"1,290.29","1,290.66","1,290.26","1,290.52",15
11/30/2022 21:22,^ETHUSD,"1,290.52","1,290.52","1,290.12","1,290.44",14
11/30/2022 21:23,^ETHUSD,"1,290.36","1,290.36","1,290.13","1,290.22",17
11/30/2022 21:24,^ETHUSD,"1,289.90","1,289.90","1,289.47","1,289.66",22
11/30/2022 21:25,^ETHUSD,"1,289.48","1,289.49","1,288.53","1,288.69",21
11/30/2022 21:26,^ETHUSD,"1,288.77","1,288.84","1,288.53","1,288.57",20
11/30/2022 21:27,^ETHUSD,"1,288.57","1,288.57","1,288.18","1,288.35",17
11/30/2022 21:28,^ETHUSD,"1,288.44","1,288.56","1,288.02","1,288.26",21
11/30/2022 21:29,^ETHUSD,"1,288.21","1,288.53","1,288.16","1,288.53",17
11/30/2022 21:30,^ETHUSD,"1,288.53","1,288.64","1,288.22","1,288.22",17
11/30/2022 21:31,^ETHUSD,"1,288.32","1,288.60","1,288.17","1,288.51",18
11/30/2022 21:32,^ETHUSD,"1,288.37","1,288.56","1,288.29","1,288.40",16
11/30/2022 21:33,^ETHUSD,"1,288.57","1,288.59","1,288.13","1,288.25",17
11/30/2022 21:34,^ETHUSD,"1,288.24","1,288.47","1,288.24","1,288.40",17
11/30/2022 21:35,^ETHUSD,"1,288.37","1,288.85","1,288.37","1,288.72",22
11/30/2022 21:36,^ETHUSD,"1,288.78","1,288.78","1,288.04","1,288.08",14
11/30/2022 21:37,^ETHUSD,"1,288.13","1,288.37","1,288.10","1,288.37",17
11/30/2022 21:38,^ETHUSD,"1,288.37","1,288.37","1,288.03","1,288.08",14
11/30/2022 21:39,^ETHUSD,"1,288.03","1,288.11","1,287.67","1,287.93",20
11/30/2022 21:40,^ETHUSD,"1,287.94","1,287.94","1,287.48","1,287.70",17
11/30/2022 21:41,^ETHUSD,"1,287.55","1,287.67","1,287.31","1,287.47",20
11/30/2022 21:42,^ETHUSD,"1,287.65","1,287.77","1,287.44","1,287.65",18
11/30/2022 21:43,^ETHUSD,"1,287.61","1,287.84","1,287.52","1,287.84",17
11/30/2022 21:44,^ETHUSD,"1,287.84","1,287.93","1,287.68","1,287.93",17
11/30/2022 21:45,^ETHUSD,"1,287.84","1,287.88","1,287.74","1,287.88",12
11/30/2022 21:46,^ETHUSD,"1,287.86","1,288.05","1,287.85","1,287.85",17
11/30/2022 21:47,^ETHUSD,"1,287.97","1,288.21","1,287.33","1,287.33",20
11/30/2022 21:48,^ETHUSD,"1,287.34","1,287.56","1,287.00","1,287.37",22
11/30/2022 21:49,^ETHUSD,"1,287.59","1,287.59","1,287.03","1,287.07",16
11/30/2022 21:50,^ETHUSD,"1,287.20","1,287.20","1,286.96","1,287.20",16
11/30/2022 21:51,^ETHUSD,"1,287.26","1,288.07","1,287.26","1,288.00",17
11/30/2022 21:52,^ETHUSD,"1,288.01","1,288.41","1,287.87","1,288.41",14
11/30/2022 21:53,^ETHUSD,"1,288.40","1,288.69","1,288.27","1,288.54",17
11/30/2022 21:54,^ETHUSD,"1,288.54","1,288.54","1,288.31","1,288.42",14
11/30/2022 21:55,^ETHUSD,"1,288.43","1,288.43","1,288.22","1,288.39",16
11/30/2022 21:56,^ETHUSD,"1,288.43","1,288.69","1,288.43","1,288.69",15
11/30/2022 21:57,^ETHUSD,"1,288.93","1,288.93","1,288.73","1,288.83",16
11/30/2022 21:58,^ETHUSD,"1,288.92","1,288.92","1,288.09","1,288.19",19
11/30/2022 21:59,^ETHUSD,"1,288.14","1,288.14","1,287.86","1,288.07",14
11/30/2022 22:00,^ETHUSD,"1,288.07","1,288.50","1,287.88","1,288.48",14
11/30/2022 22:01,^ETHUSD,"1,288.34","1,288.34","1,287.50","1,287.50",20
11/30/2022 22:02,^ETHUSD,"1,287.50","1,287.79","1,287.50","1,287.73",14
11/30/2022 22:03,^ETHUSD,"1,287.81","1,287.84","1,287.58","1,287.68",14
11/30/2022 22:04,^ETHUSD,"1,286.81","1,287.05","1,286.00","1,287.05",19
11/30/2022 22:05,^ETHUSD,"1,287.05","1,287.96","1,287.05","1,287.85",19
11/30/2022 22:06,^ETHUSD,"1,287.92","1,288.63","1,287.92","1,288.60",18
11/30/2022 22:07,^ETHUSD,"1,288.75","1,288.75","1,288.48","1,288.48",19
11/30/2022 22:08,^ETHUSD,"1,288.48","1,289.23","1,288.48","1,289.23",19
11/30/2022 22:09,^ETHUSD,"1,289.09","1,289.43","1,288.64","1,289.32",22
11/30/2022 22:10,^ETHUSD,"1,289.29","1,289.44","1,289.08","1,289.08",16
11/30/2022 22:11,^ETHUSD,"1,289.06","1,289.06","1,288.70","1,288.87",14
11/30/2022 22:12,^ETHUSD,"1,288.98","1,288.98","1,288.64","1,288.74",16
11/30/2022 22:13,^ETHUSD,"1,289.04","1,289.17","1,288.94","1,289.15",18
11/30/2022 22:14,^ETHUSD,"1,289.12","1,289.19","1,288.80","1,288.90",15
11/30/2022 22:15,^ETHUSD,"1,289.03","1,289.26","1,288.89","1,288.89",16
11/30/2022 22:16,^ETHUSD,"1,288.89","1,289.01","1,288.69","1,288.83",19
11/30/2022 22:17,^ETHUSD,"1,288.79","1,288.88","1,288.55","1,288.67",23
11/30/2022 22:18,^ETHUSD,"1,288.75","1,288.75","1,288.19","1,288.22",22
11/30/2022 22:19,^ETHUSD,"1,288.16","1,288.20","1,287.54","1,287.60",19
11/30/2022 22:20,^ETHUSD,"1,287.55","1,287.74","1,287.42","1,287.58",18
11/30/2022 22:21,^ETHUSD,"1,287.53","1,287.69","1,287.45","1,287.68",11
11/30/2022 22:22,^ETHUSD,"1,287.63","1,287.63","1,286.91","1,286.93",20
11/30/2022 22:23,^ETHUSD,"1,286.98","1,286.98","1,286.44","1,286.64",21
11/30/2022 22:24,^ETHUSD,"1,286.75","1,287.11","1,286.72","1,286.98",15
11/30/2022 22:25,^ETHUSD,"1,287.11","1,287.18","1,286.86","1,287.11",15
11/30/2022 22:26,^ETHUSD,"1,287.14","1,287.42","1,286.97","1,287.38",20
11/30/2022 22:27,^ETHUSD,"1,287.38","1,287.38","1,287.15","1,287.18",12
11/30/2022 22:28,^ETHUSD,"1,287.31","1,287.66","1,287.11","1,287.58",21
11/30/2022 22:29,^ETHUSD,"1,287.58","1,288.03","1,287.43","1,287.90",13
11/30/2022 22:30,^ETHUSD,"1,287.91","1,287.91","1,287.66","1,287.91",17
11/30/2022 22:31,^ETHUSD,"1,287.96","1,287.96","1,287.27","1,287.27",16
11/30/2022 22:32,^ETHUSD,"1,287.38","1,287.38","1,287.17","1,287.38",17
11/30/2022 22:33,^ETHUSD,"1,287.50","1,287.50","1,287.14","1,287.18",17
11/30/2022 22:34,^ETHUSD,"1,287.23","1,287.23","1,286.76","1,286.79",15
11/30/2022 22:35,^ETHUSD,"1,286.81","1,286.87","1,286.10","1,286.16",18
11/30/2022 22:36,^ETHUSD,"1,286.05","1,286.06","1,285.48","1,285.61",17
11/30/2022 22:37,^ETHUSD,"1,285.61","1,286.06","1,285.51","1,285.51",13
11/30/2022 22:38,^ETHUSD,"1,285.41","1,285.58","1,285.27","1,285.37",23
11/30/2022 22:39,^ETHUSD,"1,285.29","1,285.29","1,284.79","1,285.10",19
11/30/2022 22:40,^ETHUSD,"1,285.12","1,285.22","1,284.99","1,285.22",20
11/30/2022 22:41,^ETHUSD,"1,285.28","1,285.85","1,285.28","1,285.85",20
11/30/2022 22:42,^ETHUSD,"1,285.83","1,286.11","1,285.82","1,286.06",16
11/30/2022 22:43,^ETHUSD,"1,286.08","1,286.08","1,285.71","1,285.88",17
11/30/2022 22:44,^ETHUSD,"1,285.88","1,286.14","1,285.82","1,286.14",16
11/30/2022 22:45,^ETHUSD,"1,286.09","1,286.54","1,286.02","1,286.23",18
11/30/2022 22:46,^ETHUSD,"1,286.25","1,286.25","1,285.96","1,286.09",18
11/30/2022 22:47,^ETHUSD,"1,285.99","1,286.09","1,285.60","1,285.60",14
11/30/2022 22:48,^ETHUSD,"1,285.65","1,285.70","1,285.43","1,285.54",19
11/30/2022 22:49,^ETHUSD,"1,285.51","1,285.54","1,285.35","1,285.47",19
11/30/2022 22:50,^ETHUSD,"1,285.44","1,285.54","1,284.91","1,285.02",19
11/30/2022 22:51,^ETHUSD,"1,284.95","1,284.95","1,284.19","1,284.19",19
11/30/2022 22:52,^ETHUSD,"1,284.40","1,284.40","1,284.08","1,284.21",19
11/30/2022 22:53,^ETHUSD,"1,284.14","1,284.34","1,284.04","1,284.33",16
11/30/2022 22:54,^ETHUSD,"1,284.37","1,284.45","1,284.18","1,284.18",13
11/30/2022 22:55,^ETHUSD,"1,284.21","1,284.26","1,284.12","1,284.21",16
11/30/2022 22:56,^ETHUSD,"1,284.21","1,284.21","1,284.09","1,284.18",14
11/30/2022 22:57,^ETHUSD,"1,284.11","1,284.19","1,283.60","1,283.88",18
11/30/2022 22:58,^ETHUSD,"1,283.96","1,283.96","1,283.60","1,283.76",19
11/30/2022 22:59,^ETHUSD,"1,283.65","1,283.84","1,283.27","1,283.77",15
11/30/2022 23:00,^ETHUSD,"1,283.85","1,284.53","1,283.85","1,284.03",15
11/30/2022 23:01,^ETHUSD,"1,283.78","1,284.27","1,283.77","1,284.12",18
11/30/2022 23:02,^ETHUSD,"1,284.44","1,284.84","1,284.44","1,284.84",15
